Año;Mes;Fecha de Embarque;DUA;Aduana;Región;RUC;Razón Social;Continente;País;Agente de Aduana;Empresa de Transporte;Almacén;Puerto;Vía de transporte;Sector;Subsector;Partida;Descripción Arancelaria;Descripción Comercial;US$ FOB;Peso Bruto (Kg.);Peso Neto (Kg.);Unidad de Medida;Cantidad;FOB US$ / P. Neto (kg.);FOB US$ / Unidades,,,,,,,,,
2025;4;20250408;25593;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL SUR;COLOMBIA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;LATAM AIRLINES PERU S.A.;TALMA SERVICIOS AEROPORTUARIOS S.A;BOGOTA;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANO FRESCOCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;21,542.40;3,219.00;2,692.80;CAJA                                              ;660;8.00;32.64,,,,
2025;4;20250408;25580;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA CENTRAL;PANAMA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;COMPAÑIA PANAMEÑA DE AVIACION SOCIEDAD ANONIMA (COPA) SUCURSAL DEL PERU;TALMA SERVICIOS AEROPORTUARIOS S.A;PANAMA CITY;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANO FRESCOCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;10,243.20;1,308.00;1,077.12;CAJA                                              ;264;9.51;38.80,,,,
2025;4;20250408;25816;AEREA DEL CALLAO;LIMA;20605660241;LA MOLINA EXPORT S.A.C.;AMERICA CENTRAL;PANAMA;BEYOND CUSTOMS SAC;COMPAÑIA PANAMEÑA DE AVIACION SOCIEDAD ANONIMA (COPA) SUCURSAL DEL PERU;FRIO AEREO ASOCIACION CIVIL;PANAMA CITY;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;5,170.15;832.00;630.00;CAJA                                              ;420;8.21;12.31,,,,,,
2025;4;20250408;25741;AEREA DEL CALLAO;ANCASH;20566127181;QORI FOODS S.A.C.;AMERICA CENTRAL;PANAMA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;COMPAÑIA PANAMEÑA DE AVIACION SOCIEDAD ANONIMA (COPA) SUCURSAL DEL PERU;TALMA SERVICIOS AEROPORTUARIOS S.A;PANAMA CITY;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;7,632.80;937.00;763.28;CAJA                                              ;288;10.00;26.50,,,,,,
2025;4;20250409;770;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;IAN TAYLOR PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 3.744KG SE ACOGE AL DRAWBACK;156,321.91;18,860.00;15,275.52;CAJA                                              ;4080;10.23;38.31,,,,
2025;4;20250409;25747;AEREA DEL CALLAO;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL SUR;BRASIL;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;LATAM AIRLINES PERU S.A.;FRIO AEREO ASOCIACION CIVIL;PORTO ALEGRE;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS;2,341.50;378.95;360.00;CAJA                                              ;240;6.50;9.76,,,,,,
2025;4;20250409;774;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;IAN TAYLOR PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 3.744KG SE ACOGE AL DRAWBACK;165,187.34;18,490.00;15,275.52;CAJA                                              ;4080;10.81;40.49,,,,
2025;4;20250409;775;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;IAN TAYLOR PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 3.744KG SE ACOGE AL DRAWBACK;121,537.33;18,590.00;15,275.52;CAJA                                              ;4080;7.96;29.79,,,,
2025;4;20250409;878;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;IAN TAYLOR PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 3.744KG SE ACOGE AL DRAWBACK;121,537.33;18,740.00;15,275.52;CAJA                                              ;4080;7.96;29.79,,,,
2025;4;20250409;879;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;IAN TAYLOR PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 3.744KG SE ACOGE AL DRAWBACK;155,796.91;19,010.00;15,275.52;CAJA                                              ;4080;10.20;38.19,,,,
2025;4;20250409;2752;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;IAN TAYLOR PERU S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;39,822.13;7,442.95;5,430.48;CAJA                                              ;2662;7.33;14.96,,,,
2025;4;20250409;2752;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;IAN TAYLOR PERU S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;53,525.01;10,004.09;7,299.12;CAJA                                              ;3578;7.33;14.96,,,,
2025;4;20250410;24401;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;ATLAS AIR INC.;FRIO AEREO ASOCIACION CIVIL;MIAMI;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANO FRESCO EN CAJAS PARA COMSUMO HUMANO;14,040.00;970.00;800.00;KILOGRAMO;800;17.55;17.55,,,,,,
2025;4;20250411;26502;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;CANADA;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;AIR CANADA SUCURSAL DEL PERU;FRIO AEREO ASOCIACION CIVIL;TORONTO APT;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCO EN CAJA;19,860.01;3,020.00;2,350.08;CAJA                                              ;1152;8.45;17.24,,,,
2025;4;20250412;2815;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL SUR;BRASIL;AGENCIA DE ADUANA TRANSOCEANIC S.A.;;CAMPOSOL S.A.;;TERRESTRE/CARRETERA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;92,322.00;15,818.40;11,700.00;CAJA                                              ;7800;7.89;11.84,,,,
2025;4;20250412;922;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL SUR;COLOMBIA;LIP ADUANAS S.A.;MAERSK LINE PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 1.5KG/ SE ACOGE AL DRAWBACK;85,995.00;14,700.00;11,700.00;CAJA                                              ;7800;7.35;11.03,,,,
2025;4;20250412;25750;AEREA DEL CALLAO;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL SUR;BRASIL;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;LATAM AIRLINES PERU S.A.;FRIO AEREO ASOCIACION CIVIL;PORTO ALEGRE;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS;4,698.60;757.90;720.00;CAJA                                              ;480;6.53;9.79,,,,,,
2025;4;20250412;898;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;MAERSK LINE PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS   FRESCOS EN CAJAS X 6.12KG SE ACOGE AL DRAWBACK;180,977.00;17,580.00;14,076.00;CAJA                                              ;2300;12.86;78.69,,,,
2025;4;20250412;26389;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL SUR;COLOMBIA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;LATAM AIRLINES PERU S.A.;FRIO AEREO ASOCIACION CIVIL;BOGOTA;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;52,188.84;7,671.00;6,462.72;CAJA                                              ;1577;8.08;33.09,,,,
2025;4;20250412;2823;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MAERSK LINE PERU S.A.C.;CAMPOSOL S.A.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;22,562.46;4,278.68;3,137.44;CAJA                                              ;1538;7.19;14.67,,,,
2025;4;20250412;2828;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MAERSK LINE PERU S.A.C.;CAMPOSOL S.A.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;59,545.53;11,279.34;8,280.36;CAJA                                              ;4059;7.19;14.67,,,,
2025;4;20250412;2828;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MAERSK LINE PERU S.A.C.;CAMPOSOL S.A.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;31,995.27;6,060.66;4,449.24;CAJA                                              ;2181;7.19;14.67,,,,
2025;4;20250412;2823;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MAERSK LINE PERU S.A.C.;CAMPOSOL S.A.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;68,978.34;13,081.32;9,592.16;CAJA                                              ;4702;7.19;14.67,,,,
2025;4;20250412;2748;SALAVERRY;LA LIBERTAD;20557530160;BLUEBERRIES PERU S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;MAERSK LINE PERU S.A.C.;AVOCADO PACKING COMPANY S.A.C.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANO FRESCO EN CAJAS CONSUMO HUMANO COLD TREATMENT;107,804.15;18,865.92;15,667.20;CAJA                                              ;4080;6.88;26.42,,,,
2025;4;20250413;27666;AEREA DEL CALLAO;ANCASH;20566127181;QORI FOODS S.A.C.;AMERICA DEL SUR;COLOMBIA;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;AEROLINEA DEL CARIBEPERU S.A.C.  AERCARIBEPERU S.A.C.;SERVICIOS AEROPORTUARIOS ANDINOS S.A;BOGOTA;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;15,314.40;2,696.00;2,464.00;CAJA                                              ;704;6.22;21.75,,,,
2025;4;20250413;26886;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;CANADA;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;AIR CANADA SUCURSAL DEL PERU;FRIO AEREO ASOCIACION CIVIL;TORONTO APT;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCO EN CAJA;7,000.00;2,036.88;2,004.00;CAJA                                              ;384;3.49;18.23,,,,
2025;4;20250414;27706;AEREA DEL CALLAO;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL SUR;COLOMBIA;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;AEROLINEA DEL CARIBEPERU S.A.C.  AERCARIBEPERU S.A.C.;SERVICIOS AEROPORTUARIOS ANDINOS S.A;BOGOTA;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCO EN CAJA;25,880.00;4,821.00;3,600.00;CAJA                                              ;2400;7.19;10.78,,,,
2025;4;20250414;27705;AEREA DEL CALLAO;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL SUR;COLOMBIA;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;AEROLINEA DEL CARIBEPERU S.A.C.  AERCARIBEPERU S.A.C.;SERVICIOS AEROPORTUARIOS ANDINOS S.A;BOGOTA;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCO EN CAJA;25,880.00;4,851.00;3,600.00;CAJA                                              ;2400;7.19;10.78,,,,
2025;4;20250414;27129;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL SUR;COLOMBIA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;LATAM AIRLINES PERU S.A.;TALMA SERVICIOS AEROPORTUARIOS S.A;MEDELLIN;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;9,973.30;1,822.00;1,417.50;CAJA                                              ;945;7.04;10.55,,,,
2025;4;20250414;27129;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL SUR;COLOMBIA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;LATAM AIRLINES PERU S.A.;TALMA SERVICIOS AEROPORTUARIOS S.A;MEDELLIN;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;3,482.74;635.00;495.00;CAJA                                              ;330;7.04;10.55,,,,,,
2025;4;20250415;27130;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA CENTRAL;PANAMA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;COMPAÑIA PANAMEÑA DE AVIACION SOCIEDAD ANONIMA (COPA) SUCURSAL DEL PERU;TALMA SERVICIOS AEROPORTUARIOS S.A;PANAMA CITY;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;5,355.00;990.00;765.00;CAJA                                              ;510;7.00;10.50,,,,,,
2025;4;20250415;940;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;CITIKOLD DEL PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;MIAMI;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 3.744KG SE ACOGE AL DRAWBACK;174,739.34;18,750.00;15,275.52;CAJA                                              ;4080;11.44;42.83,,,,
2025;4;20250415;27113;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA CENTRAL;PANAMA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;COMPAÑIA PANAMEÑA DE AVIACION SOCIEDAD ANONIMA (COPA) SUCURSAL DEL PERU;TALMA SERVICIOS AEROPORTUARIOS S.A;PANAMA CITY;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;4,094.47;751.00;585.00;CAJA                                              ;390;7.00;10.50,,,,,,
2025;4;20250415;27707;AEREA DEL CALLAO;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL SUR;COLOMBIA;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;AEROLINEA DEL CARIBEPERU S.A.C.  AERCARIBEPERU S.A.C.;SERVICIOS AEROPORTUARIOS ANDINOS S.A;BOGOTA;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCO EN CAJA;15,528.00;2,907.00;2,160.00;CAJA                                              ;1440;7.19;10.78,,,,
2025;4;20250415;27121;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA CENTRAL;PANAMA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;COMPAÑIA PANAMEÑA DE AVIACION SOCIEDAD ANONIMA (COPA) SUCURSAL DEL PERU;TALMA SERVICIOS AEROPORTUARIOS S.A;PANAMA CITY;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;10,243.20;1,296.00;1,077.12;CAJA                                              ;264;9.51;38.80,,,,
2025;4;20250415;957;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;CITIKOLD DEL PERU S.A.C.;EXPORTADORA FRUTICOLA DEL SUR SA;MIAMI;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 6.12KG SE ACOGE AL DRAWBACK;158,029.45;17,340.00;14,076.00;CAJA                                              ;2300;11.23;68.71,,,,
2025;4;20250415;27117;AEREA DEL CALLAO;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA CENTRAL;PANAMA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;COMPAÑIA PANAMEÑA DE AVIACION SOCIEDAD ANONIMA (COPA) SUCURSAL DEL PERU;TALMA SERVICIOS AEROPORTUARIOS S.A;PANAMA CITY;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;6,965.64;987.00;765.00;CAJA                                              ;510;9.11;13.66,,,,,,
2025;4;20250415;27713;AEREA DEL CALLAO;LIMA;20566127181;QORI FOODS S.A.C.;AMERICA CENTRAL;PANAMA;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;COMPAÑIA PANAMEÑA DE AVIACION SOCIEDAD ANONIMA (COPA) SUCURSAL DEL PERU;TALMA SERVICIOS AEROPORTUARIOS S.A;PANAMA CITY;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;10,971.30;1,349.00;1,097.13;CAJA                                              ;421;10.00;26.06,,,,
2025;4;20250416;1000;CHIMBOTE;ANCASH;20104902864;EXPORTADORA FRUTICOLA DEL SUR SA;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;COSCO SHIPPING LINES (PERU) S.A;EXPORTADORA FRUTICOLA DEL SUR SA;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS  FRESCOS EN CAJAS X 3.744KG SE ACOGE AL DRAWBACK;165,187.34;18,790.00;15,275.52;CAJA                                              ;4080;10.81;40.49,,,,
2025;4;20250416;25748;AEREA DEL CALLAO;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL SUR;BRASIL;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;LATAM AIRLINES PERU S.A.;FRIO AEREO ASOCIACION CIVIL;PORTO ALEGRE;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS;4,712.90;757.90;720.00;CAJA                                              ;480;6.55;9.82,,,,,,
